,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
97947,2021,63556,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAABCBCB""","""00010010""","""DCBACCEBDCBDECBCEEDCDDCBDDD""","""900001009900901011901000811""",555,555,555,555,555,555,555,555,555,555,555,28.2,20.4,25,13.5,10,50,0,17,25,15,30.8,33.3,16.7,25,0,25,"""C""","""C""","""C""","""A""","""B""","""B""","""A""","""D""","""D"""
98011,2021,1106427,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBBCCCA""","""10110010""","""DAADECECDAAEBDACEACADCBECDC""","""900001009910900010911000810""",555,555,555,555,555,555,555,555,555,333,555,28.2,38.4,50,21,5,25,0,37,65,30,24.8,28.6,3.3,10,0,0,"""D""","""E""","""B""","""B""","""C""","""C""","""A""","""A""","""C"""
98032,2021,1119382,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCEACAAA""","""01000100""","""DDCAECCEDCDADDBCECDADBEAEEB""","""901001009900901010911000800""",555,555,555,555,555,555,555,555,555,555,555,28.2,24.8,25,24.5,26,70,15,23,55,15,29.3,28.6,33.3,70,30,0,"""D""","""C""","""C""","""B""","""B""","""C""","""D""","""D""","""C"""
98033,2021,1119382,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEAEADC""","""00000100""","""DDDABEEECEAEDDBCEEAAEBECEDE""","""900000009910901011910001810""",555,555,555,555,555,555,555,555,555,555,555,28.2,21.1,12.5,34,7,35,0,61,65,60,30.6,33.3,15,25,20,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
98042,2021,53333,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CACECACD""","""00000111""","""DDDCACEDDEAAEDBCDEBEDAADCEB""","""900001009910901001901010800""",555,555,555,555,555,555,555,555,555,555,333,28.2,28.5,37.5,15,7,35,0,23,55,15,28.1,28.6,25,55,20,0,"""D""","""C""","""C""","""D""","""C""","""C""","""C""","""C""","""C"""
98063,2021,57984,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCEBAABE""","""01011100""","""DDCABCBBEDCCBABCBBCDAEDCCBD""","""901001009900901000900101801""",555,555,555,555,555,555,555,555,555,555,555,28.2,39.8,50,24.5,29,25,30,20,40,15,24.3,28.6,0,0,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C"""
98069,2021,72623,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CEBBCECC""","""00110010""","""CEDBDADDDAAEBDCAAEADBCBADAB""","""910110109910900001900000800""",555,555,555,555,555,555,555,555,555,555,333,28.2,27.1,37.5,11.5,5,25,0,18,50,10,28.6,28.6,28.3,55,30,0,"""C""","""C""","""D""","""A""","""A""","""A""","""A""","""D""","""B"""
98080,2021,1132918,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECEBAECE""","""11011010""","""DECAECDCDEDCBBBBBBBBBBBBBBB""","""911001109900901100900000800""",555,555,555,333,555,555,333,333,555,333,555,28.2,37.5,62.5,0,0,0,0,0,0,0,25.1,28.6,5,0,0,15,"""C""","""C""","""C""","""B""","""B""","""D""","""D""","""D""","""D"""
98137,2021,69853,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAEAABCC""","""00001010""","""EDCACABACCBBBBBDEACBDCECCEE""","""901000019901901010901001800""",555,555,555,555,555,555,555,555,555,333,555,28.2,26.4,25,28.5,11,55,0,46,70,40,28.8,33.3,3.3,10,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""A""","""C""","""B"""
98183,2021,59060,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBEACAAA""","""00000100""","""DDAADDDBDDADDEBBDEBAEABECEB""","""900010109910911101910000800""",555,555,555,333,555,555,333,333,555,333,333,28.2,7.5,12.5,0,0,0,0,0,0,0,35.1,38.1,18.3,55,0,0,"""C""","""C""","""C""","""D""","""B""","""C""","""E""","""D""","""B"""
98246,2021,111476,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BDBAABDD""","""00101001""","""DEECCCDECCCCCDCCECAADACBCCC""","""910001109900900010911000800""",555,555,555,555,555,555,555,555,555,333,555,28.2,29.5,37.5,17.5,25,65,15,10,50,0,27.8,28.6,23.3,60,0,10,"""B""","""B""","""C""","""C""","""C""","""C""","""C""","""C""","""C"""
98363,2021,116770,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BDABCACE""","""00010110""","""EDEADCEACEADB.BAAAAAAAAAAAA""","""900011019910901000910010800""",555,555,555,333,555,555,333,333,555,333,333,28.2,22.5,37.5,0,0,0,0,0,0,0,30.1,33.3,11.7,35,0,0,"""D""","""D""","""C""","""D""","""D""","""D""","""D""","""B""","""B"""
98487,2021,21464,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DBEACAEE""","""00000100""","""DEDBECDDDBACECBCEBCBEBEADED""","""910101109910901010900000801""",555,555,555,333,555,555,333,333,555,333,333,28.2,7.5,12.5,0,0,0,0,0,0,0,35.1,38.1,18.3,55,0,0,"""C""","""C""","""C""","""A""","""A""","""A""","""A""","""B""","""B"""
98531,2021,57458,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ACEBAAED""","""01011101""","""DDEAEDEBCBDEDDBBCEBABCAEDAC""","""900000009900901101910010800""",555,555,555,555,555,555,336,555,555,555,555,28.2,41.7,62.5,10.5,0,0,0,21,65,10,23.7,23.8,23.3,10,20,40,"""D""","""C""","""B""","""B""","""A""","""C""","""B""","""D""","""D"""
98594,2021,117022,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DCCBAECD""","""01011011""","""CA.DBBCBDEADCDBCEADADDBDABB""","""900000009910901010911000800""",555,555,555,555,555,555,555,555,555,555,333,28.2,47.5,62.5,25,13,65,0,37,25,40,21.7,23.8,10,30,0,0,"""D""","""D""","""C""","""A""","""A""","""B""","""E""","""E""","""E"""
98596,2021,1279551,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEACACA""","""00000110""","""DDDCDAEACCBDEDBBEEDBDACBDCB""","""900010019900901111901000800""",555,555,555,555,555,555,555,555,555,555,555,28.2,24.8,25,24.5,8,40,0,41,25,45,29.3,33.3,6.7,20,0,0,"""C""","""C""","""A""","""B""","""B""","""C""","""D""","""B""","""B"""
98597,2021,1188468,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBBBCAEC""","""00110100""","""DDEABCDADDCABCBCCEEBBAABEAB""","""900001119900901001900010800""",555,555,555,555,555,555,555,555,555,555,555,28.2,33.1,37.5,26.5,22,50,15,31,35,30,26.6,28.6,15,45,0,0,"""C""","""D""","""C""","""B""","""B""","""D""","""A""","""B""","""D"""
98923,2021,20477,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAAACC""","""11101110""","""DDDAACCBDABBBDDECEAACBBCABA""","""900001009901900001910001800""",555,555,555,555,555,555,555,555,333,555,555,28.3,52.6,75,19,13,65,0,25,65,15,20.2,23.8,0,0,0,0,"""C""","""C""","""D""","""B""","""A""","""C""","""B""","""D""","""D"""
98936,2021,118994,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DABBAAAA""","""00111100""","""EACAEEECDBADBEADDABEEAACDDA""","""901000009910910000900011810""",555,555,555,555,555,555,555,555,555,333,333,28.3,34.2,50,10.5,5,25,0,16,40,10,26.3,28.6,13.3,40,0,0,"""C""","""C""","""C""","""B""","""A""","""B""","""E""","""D""","""."""
98938,2021,94762,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABACAEE""","""00100100""","""BDDADBEBDCDDDABEDEAADBAADAD""","""900010009900901001911010801""",555,555,555,555,555,555,555,555,555,555,333,28.3,20,25,12.5,8,40,0,17,85,0,31.1,33.3,18.3,55,0,0,"""C""","""C""","""C""","""B""","""A""","""B""","""B""","""C""","""B"""
98950,2021,58928,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DCBBACCE""","""01111010""","""DDCAEDDBCEBECDBDDABCEBBCCCD""","""901000109900901000900001801""",555,555,555,555,555,555,555,555,555,555,555,28.3,42.5,62.5,12.5,5,25,0,20,40,15,23.5,23.8,21.7,55,0,10,"""C""","""D""","""C""","""B""","""C""","""B""","""B""","""D""","""D"""
98957,2021,79355,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCACAAAE""","""01001100""","""EEDBECCBEAADEAACCDDABAADEAD""","""910101009910900000910010801""",555,555,555,555,555,555,333,555,555,333,555,28.3,24.5,37.5,5,0,0,0,10,50,0,29.6,33.3,8.3,25,0,0,"""D""","""D""","""C""","""A""","""B""","""C""","""C""","""D""","""D"""
99000,2021,1283028,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEACDCE""","""00000010""","""BEDAECDEDACCADCDEEBAEDCABDD""","""910001109900900011910000811""",555,555,555,555,555,555,555,555,555,555,555,28.3,13.1,12.5,14,5,25,0,23,55,15,33.4,38.1,6.7,20,0,0,"""C""","""D""","""C""","""A""","""B""","""D""","""B""","""D""","""E"""
99009,2021,88258,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEACABD""","""00000101""","""BDBAECDBDCABDBBAEDACEDEADDC""","""900001109911901010900000810""",555,555,555,555,555,555,555,555,555,333,333,28.3,28.2,25,33,5,25,0,61,65,60,28.3,33.3,0,0,0,0,"""C""","""C""","""D""","""C""","""C""","""C""","""B""","""D""","""."""
99025,2021,45096,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BADACDEE""","""00000000""","""EBCABCEBDABDDEBCCEBADDEBCCB""","""901001009900911001911000800""",555,555,555,555,555,555,555,555,555,555,555,28.3,20.6,0,51.5,25,65,15,78,70,80,30.8,33.3,16.7,30,10,10,"""C""","""C""","""D""","""C""","""B""","""B""","""B""","""D""","""D"""
99086,2021,21446,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBACAEA""","""10100100""","""DDBAACDDEBBBCCBAEEAAAADBBCC""","""900001109901901011910000800""",555,555,555,555,555,555,555,555,555,555,555,28.3,26.7,37.5,10.5,11,15,10,10,50,0,28.8,33.3,3.3,0,0,10,"""C""","""D""","""B""","""B""","""B""","""C""","""D""","""D""","""C"""
99118,2021,1108692,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ABDAEBCB""","""00000010""","""AABBEEDCEBAADEBBCAAABCECBCA""","""900100109910911100910001800""",555,555,555,555,555,555,555,555,555,555,333,28.3,11.5,12.5,10,7,35,0,13,65,0,33.9,38.1,10,30,0,0,"""C""","""D""","""C""","""C""","""E""","""D""","""D""","""D""","""D"""
99127,2021,20709,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBCACCEE""","""00000000""","""EDCBECDDECBCDDBCDEDDDBACBCB""","""901101109900901001901011800""",555,555,555,555,555,555,333,555,555,333,333,28.3,3.6,0,9,0,0,0,18,50,10,36.5,42.9,0,0,0,0,"""D""","""D""","""C""","""B""","""A""","""B""","""B""","""B""","""C"""
99184,2021,5000135,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABCACAC""","""10101000""","""ACDEDCEDCCCBDABEDACAEDBEDAE""","""900011009901901000910000800""",555,555,555,555,555,555,555,555,555,555,555,28.3,42.1,37.5,49,57,65,55,41,85,30,23.7,23.8,23.3,50,20,0,"""C""","""D""","""A""","""B""","""B""","""A""","""E""","""C""","""D"""
